"BBL","Address","Zip Code","Year Built","Total Units","Residential Units","Rent Stabilized Units","Latest sale price","Sales (12/02/2021 - 10/31/2024)","Marshal Evictions (12/02/2021 - 12/01/2024)","HPD Problems (12/02/2021 - 11/30/2024)","HPD Violations (12/02/2021 - 12/01/2024)","DOB Complaints (12/02/2021 - 12/01/2024)","DOB Violations (12/02/2021 - 12/01/2024)","ECB Violations (12/02/2021 - 12/01/2024)","DOB Permit Applications (12/02/2021 - 12/02/2024)","DOB Permit Issuances (12/02/2021 - 12/02/2024)","Litigations against landlords (12/02/2021 - 11/30/2024)","Housing Court Cases (12/02/2021 - 12/02/2024)"
"2023097501","131 Alexander Avenue","10454","2015","11","9","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2022780059","109 Bruckner Boulevard","10454","2019","20","20","6","7000000","0","0","13","9","3","0","0","0","0","0","14"
"2022780043","470 East 134th Street","10454","1901","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022780050","484 East 134th Street","10454","1901","2","2","0","255000","0","0","0","0","1","0","0","0","0","0","0"
"2022640003","194 Brown Place","10454","2001","15","15","15","0","0","0","21","31","0","0","0","0","0","0","2"
"2022800029","444 East 136th Street","10454","2006","3","3","0","999500","1","0","9","19","0","0","0","0","0","0","0"
"2022800072","417 East 135th Street","10454","2020","22","22","7","0","0","2","51","27","2","0","0","0","0","2","19"
"2022860026","430 East 142nd Street","10454","1910","2","2","0","362000","0","0","0","0","0","0","0","0","0","0","0"
"2022780046","476 East 134th Street","10454","1901","1","1","0","875000","0","0","0","0","0","0","0","0","0","0","0"
"2022780048","480 East 134th Street","10454","1901","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022880087","427 East 143rd Street","10454","1901","2","2","0","800000","0","0","0","0","0","0","0","0","0","0","0"
"2022880089","423 East 143rd Street","10454","1901","1","1","0","299000","0","0","0","0","0","0","0","0","0","0","0"
"2022870078","435 East 142nd Street","10454","1931","9","9","8","0","0","2","8","14","1","0","0","0","0","0","0"
"2022860028","434 East 142nd Street","10454","1899","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022860034","448 East 142nd Street","10454","1910","1","1","0","260000","0","0","0","0","1","0","0","0","0","0","0"
"2022870083","419 East 142nd Street","10454","1915","9","9","12","0","0","0","33","11","2","4","1","0","0","0","0"
"2022870021","432 East 143rd Street","10454","1899","1","1","0","849000","1","0","0","0","3","0","0","0","0","0","0"
"2022870018","424 East 143rd Street","10454","2019","8","7","0","0","0","0","3","6","3","1","0","0","0","0","0"
"2022870022","434 East 143rd Street","10454","1899","2","2","0","685000","0","0","0","0","1","0","0","0","0","0","0"
"2022860033","446 East 142nd Street","10454","1910","2","1","0","482000","0","0","0","3","6","0","0","0","0","0","0"
"2022870020","430 East 143rd Street","10454","1899","1","1","0","435000","0","0","0","3","1","0","0","0","0","0","0"
"2022860027","432 East 142nd Street","10454","1910","2","2","0","195000","0","0","0","0","0","0","0","0","0","0","0"
"2022860029","438 East 142nd Street","10454","1910","1","1","0","588000","0","0","0","0","0","0","0","0","0","0","0"
"2022860035","450 East 142nd Street","10454","1910","2","2","0","499000","0","0","0","0","0","0","0","0","0","0","0"
"2022880092","417 East 143rd Street","10454","1920","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022870023","436 East 143rd Street","10454","1899","2","2","0","480000","0","0","0","0","0","0","0","0","0","0","0"
"2022870175","443 East 142nd Street","10454","2000","3","3","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2022860031","442 East 142nd Street","10454","1910","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2022880027","440 East 144th Street","10454","1910","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2022880082","437 East 143rd Street","10454","1901","2","2","0","113165","0","0","0","0","0","0","0","0","0","0","0"
"2022880034","454 East 144th Street","10454","1931","8","8","9","1450000","0","0","23","43","0","0","0","0","0","0","0"
"2022880035","458 East 144th Street","10454","1931","16","16","13","2100000","0","2","33","51","1","0","1","0","0","0","15"
"2022880084","433 East 143rd Street","10454","1901","1","1","0","371000","0","0","0","0","0","0","0","0","0","0","0"
"2022880069","465 East 143rd Street","10454","1899","3","3","0","550000","2","0","0","0","1","0","0","0","0","0","0"
"2022880068","467 East 143rd Street","10454","1899","1","1","0","550000","1","0","0","2","0","0","0","0","0","0","0"
"2022880081","439 East 143rd Street","10454","1910","3","3","0","0","4","0","0","5","0","0","0","0","0","0","0"
"2022880074","455 East 143rd Street","10454","1899","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022880071","461 East 143rd Street","10454","1910","1","1","0","805000","0","0","0","3","0","0","0","0","0","0","0"
"2022880076","451 East 143rd Street","10454","1899","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022880072","459 East 143rd Street","10454","1899","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022880067","469 East 143rd Street","10454","1899","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2022880086","429 East 143rd Street","10454","1901","1","1","0","525000","0","0","0","0","0","0","0","0","0","0","0"
"2022880066","471 East 143rd Street","10454","1931","3","3","0","466689","0","0","0","10","0","0","0","0","0","0","0"
"2022880025","436 East 144th Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022870133","458 East 143rd Street","10454","1910","24","24","24","8","0","1","48","75","20","0","3","0","0","0","8"
"2022880085","431 East 143rd Street","10454","1901","1","1","0","780000","2","0","0","0","0","0","0","0","0","0","0"
"2022880083","435 East 143rd Street","10454","1901","3","3","0","0","0","0","0","6","0","0","0","0","0","0","0"
"2022870124","440 East 143rd Street","10454","2000","3","3","0","0","0","0","0","4","0","0","0","0","0","0","0"
"2022870026","455 East 142nd Street","10454","2019","152","152","151","0","2","0","0","0","0","0","0","0","2","0","0"
"2022880036","462 East 144th Street","10454","2013","60","60","0","1","0","1","37","6","2","1","0","0","0","2","18"
"2022870046","489 East 142nd Street","10454","1973","96","96","1","8200000","0","1","24","24","2","2","0","0","0","0","30"
"2022880073","457 East 143rd Street","10454","1899","2","2","0","326500","0","0","2","2","1","0","1","0","0","0","0"
"2022870135","480 East 143rd Street","10454","1972","87","87","0","0","0","0","27","42","0","5","0","0","0","0","8"
"2022870125","442 East 143rd Street","10454","2000","3","3","0","0","0","0","0","5","0","0","0","0","0","0","0"
"2022890149","421 Brook Avenue","10454","1994","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2022890155","479 East 144th Street","10454","1993","2","2","0","355000","0","0","0","0","0","0","0","0","0","0","0"
"2022880075","453 East 143rd Street","10454","1899","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022890162","465 East 144th Street","10454","1993","2","2","0","660000","0","0","0","0","0","0","0","0","0","0","0"
"2022890139","474 East 145th Street","10454","1990","2","2","0","0","0","0","2","0","3","0","0","0","0","0","0"
"2022890126","448 East 145th Street","10454","1990","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620086","705 East 133rd Street","10454","1901","2","2","0","1150000","1","0","4","3","0","0","0","0","0","0","0"
"2025620027","706 East 134th Street","10454","1920","2","2","0","0","0","0","8","4","0","0","0","0","0","1","0"
"2025620084","711 East 133rd Street","10454","1910","5","4","0","455000","0","0","0","3","5","0","3","0","1","0","0"
"2025620028","708 East 134th Street","10454","1920","3","3","0","0","2","0","0","7","1","0","0","0","0","0","0"
"2025620073","735 East 133rd Street","10454","1920","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2022860098","441 East 141st Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022870019","428 East 143rd Street","10454","1899","3","3","0","0","0","0","4","15","0","0","0","0","0","2","0"
"2022860030","440 East 142nd Street","10454","1910","1","1","0","650000","0","0","0","0","0","0","0","0","0","0","0"
"2022860102","433 East 141st Street","10454","1910","2","2","0","55000","2","0","28","27","0","0","0","0","0","1","0"
"2022870176","441 East 142nd Street","10454","2000","3","3","0","0","0","1","0","6","0","0","0","0","0","0","0"
"2022870181","423 East 142nd Street","10454","2000","3","3","0","0","0","0","0","6","0","0","0","0","0","0","0"
"2025620033","718 East 134th Street","10454","1920","2","2","0","975000","1","0","0","3","2","0","0","0","0","0","0"
"2025620071","739 East 133rd Street","10454","1920","2","2","0","0","2","0","1","0","0","0","0","0","0","0","0"
"2025620085","709 East 133rd Street","10454","1901","3","3","0","450000","0","0","0","6","0","0","0","0","0","0","0"
"2025620082","715 East 133rd Street","10454","1910","3","3","0","0","1","1","0","26","0","0","0","0","0","0","0"
"2025620080","719 East 133rd Street","10454","1901","3","3","0","225000","0","0","0","7","0","0","0","0","0","0","0"
"2025620023","700 East 134th Street","10454","1910","20","20","0","2600000","1","0","8","3","0","4","1","0","0","0","12"
"2025620067","747 East 133rd Street","10454","2016","8","8","8","0","0","0","0","5","0","0","0","0","0","0","0"
"2025620089","701 East 133rd Street","10454","1901","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2025620088","703 East 133rd Street","10454","1901","2","2","0","200000","0","0","0","2","0","0","0","0","0","0","0"
"2025610094","689 East 132nd Street","10454","1920","1","1","0","279100","0","0","0","0","0","0","0","0","0","0","0"
"2025610082","691 East 132nd Street","10454","1920","1","1","0","650000","2","0","0","0","5","0","0","0","0","0","0"
"2025620094","691 East 133rd Street","10454","1901","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025610083","687 East 132nd Street","10454","1920","1","1","0","195000","0","0","0","0","0","0","0","0","0","0","0"
"2025610017","694 East 133rd Street","10454","1920","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620019","692 East 134th Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620061","759 East 133rd Street","10454","1920","2","2","0","193750","0","0","0","0","1","0","0","0","0","0","0"
"2025620031","714 East 134th Street","10454","1920","2","2","0","319300","0","0","0","0","0","0","0","0","0","0","0"
"2025620091","697 East 133rd Street","10454","1901","2","2","0","135000","0","0","0","0","0","0","0","0","0","0","0"
"2025620020","694 East 134th Street","10454","1920","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2022870177","439 East 142nd Street","10454","2000","3","3","0","0","0","0","0","4","1","0","0","0","0","0","0"
"2022870182","421 East 142nd Street","10454","2000","3","3","0","0","0","0","0","6","0","0","0","0","0","0","0"
"2022870179","427 East 142nd Street","10454","2000","3","3","0","0","0","0","4","6","0","0","0","0","0","0","0"
"2022860032","444 East 142nd Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022870180","425 East 142nd Street","10454","2000","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2022860120","436 East 142nd Street","10454","1910","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620035","722 East 134th Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620072","737 East 133rd Street","10454","1920","2","2","0","10","0","1","6","9","0","0","0","0","0","0","0"
"2025620036","724 East 134th Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620066","749 East 133rd Street","10454","2016","8","8","8","0","0","1","1","5","0","0","0","0","0","0","0"
"2025627501","750 East 134th Street","10454","2021","134","133","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2025610037","740 East 133rd Street","10454","1920","3","3","0","0","0","0","0","7","0","0","0","0","0","0","0"
"2025620070","741 East 133rd Street","10454","1920","2","2","0","220000","0","0","0","0","0","6","0","0","0","0","0"
"2025650049","736 East 137th Street","10454","1920","3","3","0","376000","0","0","22","10","1","0","0","0","0","1","0"
"2025650053","744 East 137th Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025620032","716 East 134th Street","10454","1920","3","3","0","0","0","0","2","7","0","0","0","0","0","0","0"
"2025650074","727 East 136th Street","10454","1920","3","3","0","1425000","2","0","6","11","0","0","0","0","0","0","0"
"2025650065","745 East 136th Street","10454","1920","3","2","0","450000","0","0","0","0","0","6","0","0","0","0","0"
"2025650056","750 East 137th Street","10454","1920","2","2","0","250000","0","0","0","0","0","0","0","0","0","0","0"
"2025650052","742 East 137th Street","10454","1920","2","2","0","625000","1","0","0","0","0","0","0","0","0","0","0"
"2025650066","743 East 136th Street","10454","1915","6","6","6","1000000","0","0","25","12","0","1","0","0","0","0","0"
"2025650071","733 East 136th Street","10454","1920","1","1","0","300000","0","0","0","0","0","0","0","0","0","0","0"
"2025620030","712 East 134th Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025650054","746 East 137th Street","10454","1920","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025650068","739 East 136th Street","10454","1920","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025650072","731 East 136th Street","10454","1920","2","1","0","500000","0","0","0","0","0","0","0","0","0","0","0"
"2025620029","710 East 134th Street","10454","1920","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2025620064","753 East 133rd Street","10454","1920","2","2","0","193750","0","0","0","0","1","0","0","0","0","0","0"
"2025610036","738 East 133rd Street","10454","1920","3","3","0","0","0","0","0","7","0","0","0","0","0","0","0"
"2025620065","751 East 133rd Street","10454","2016","8","8","8","0","0","1","0","3","0","0","0","0","0","0","0"
"2025620062","755 East 133rd Street","10454","1920","3","3","0","387500","0","0","28","6","1","0","0","0","0","1","0"
"2025500075","581 East 137th Street","10454","1931","9","9","2","0","0","0","6","3","0","0","0","0","0","0","0"
